country,date,Code_Country,GDP_per_Capita_current_US_dollars,Inflation_consumer_Prices_Annual,Inflation_GDP_Deflator_Annual,GDP_Constant_LCU,GDP_per_Capita_Constant_LCU,Personal_Remittances_Received_of_GDP,Population_Total,Unemployment_Total_of_Total_Labor_Force,Net_Migration,Unemployment_Male_of_Male_Labor_Force_Nat_Estimate,Unemployment_Female_of_Female_Labor_Force_Modeled_ILO_Estimat,Wage_and_Salaried_Workers_Total_of_Total_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Male_of_Male_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Female_of_Female_Employment_Modeled_ILO_Estimate,International_Migrant_Stock_of_Population
Australia,1980,AUS1980,9162.19711407569,10.1358411703239,10.0160423468995,617279000000.0,42014.6338143207,0.421105640791986,14692000.0,,86522.0,5.07,,,,,2896444.0
Australia,1979,AUS1979,8181.8244453631,9.12200684150512,8.63404509075612,599093000000.0,41276.9050571862,0.367533964118247,14514000.0,,51702.0,5.16,,,,,
Australia,1978,AUS1978,7317.03579885778,8.00492610837437,8.2366442478687,575774000000.0,40101.2675860148,0.350778392946028,14358000.0,,45998.0,,,,,,
Australia,1977,AUS1977,6778.74859075536,12.3098201936376,11.4178161047532,570677000000.0,40211.1753100338,0.295914705267494,14192000.0,,45424.0,,,,,,
Australia,1976,AUS1976,5939.4997505879,13.3228840125392,14.0194989776086,550874000000.0,39255.6117722511,0.290564643706611,14033000.0,,32600.0,,,,,,
Australia,1975,AUS1975,5128.91384150291,15.1624548736462,16.4910961889277,536973000000.0,38650.6154178363,0.294554249911081,13893000.0,,31122.0,,,,,,2659453.0
Australia,1974,AUS1974,4398.60088901844,15.4166666666667,16.3781264345529,529892000000.0,38613.4227209794,0.347061174541599,13723000.0,,62406.0,,,,,,
Australia,1973,AUS1973,3723.54260089686,9.09090909090911,8.98202167809019,508988000000.0,38040.956651719,0.439519872358243,13380000.0,,63870.0,,,,,,
Australia,1972,AUS1972,3380.73916672991,6.02409638554218,6.19141617230996,495996000000.0,37641.0412081657,0.439949803234264,13177000.0,,55760.0,,,,,,
Australia,1971,AUS1971,3120.66166808379,6.13810741687979,5.18597126583289,477331000000.0,36896.575713071,0.389340031925046,12937000.0,,226406.0,,,,,,
Australia,1970,AUS1970,2950.74758135444,3.43915343915344,5.1324825296257,458968000000.0,36696.8897417446,0.436255271563947,12507000.0,,258627.0,,,,,,2456522.0
Australia,1969,AUS1969,2670.8798825736,3.27868852459017,4.7528000075967,428238000000.0,34921.1449074452,,12263000.0,,109720.0,,,,,,
Australia,1968,AUS1968,2432.2591389791,2.52100840336133,2.25232609499922,400052000000.0,33312.6821550504,,12009000.0,,101914.0,,,,,,
Australia,1967,AUS1967,2303.66980252564,3.47826086956521,4.86791554914501,380661000000.0,32262.1408593949,,11799000.0,,81057.0,,,,,,
Australia,1966,AUS1966,2092.69590593082,3.29341317365269,2.68366190454712,358084000000.0,30734.1859067891,,11651000.0,,110228.0,,,,,,
Australia,1965,AUS1965,2036.61749209694,3.40557275541798,2.97975328740094,349763000000.0,30713.2946961714,,11388000.0,,118655.0,,,,,,2054727.0
Australia,1964,AUS1964,1903.01782036357,2.86624203821656,3.28852586784545,330026000000.0,29553.6849646279,,11167000.0,,91169.0,,,,,,
Australia,1963,AUS1963,1756.34703196347,0.641025641025639,1.79042986333273,308493000000.0,28172.8767123288,,10950000.0,,73375.0,,,,,,
Australia,1962,AUS1962,1655.92999441445,-0.319488817891384,-0.0759203987055486,290439000000.0,27037.7024762614,,10742000.0,,58059.0,,,,,,
Australia,1961,AUS1961,1676.42850329104,2.2875816993464,3.22197974396228,286727000000.0,27351.6169035581,,10483000.0,,64374.0,,,,,,
Australia,1960,AUS1960,1616.60460097366,3.72881355932205,,279781000000.0,27225.3808381997,,10276477.0,,86587.0,,,,,,1698085.0
Austria,2022,AUS2022,49505.2600334774,8.54686993188453,4.97346205689249,383403160000.0,42399.9969919916,0.572761905272489,9042528.0,4.707,,,4.512,,,,
Austria,2021,AUS2021,45350.3658021726,2.76666666666665,1.94340746030799,365156500000.0,40773.199749838,0.671089494381643,8955797.0,6.18,20314.0,6.51,6.116,88.24369,86.18102,90.60439,
Austria,2020,AUS2020,42732.7903621722,1.38191063351859,2.55860215225682,349242060000.0,39166.4670449162,0.696498425144885,8916864.0,5.36,20314.0,5.36,5.227,87.78571,85.45855,90.42873,
Austria,2019,AUS2019,44726.7024928153,1.53089564152645,1.54667159135312,373337120000.0,42042.847232858,0.673845250955763,8879920.0,4.49,41105.0,4.68,4.351,87.83932,85.48557,90.52262,
Austria,2018,AUS2018,43580.4733680289,1.99837981429546,1.83806444755734,367756820000.0,41598.9985205623,0.66431869265092,8840521.0,4.85,35404.0,5.11,4.652,87.99445,85.72622,90.57729,
Austria,2017,AUS2017,41984.5523182207,2.08126911385587,1.0055341594591,359048510000.0,40812.2553442623,0.708653137908872,8797566.0,5.5,45573.0,5.97,5.031,87.62283,85.37273,90.15193,
Austria,2016,AUS2016,40931.8460996801,0.891591752655335,1.84829469843848,351118250000.0,40189.0343091897,0.729485625640797,8736668.0,6.01,66282.0,6.48,5.537,87.27916,84.89259,89.95219,
Austria,2015,AUS2015,39833.5323259551,0.896563335260302,2.30097866680524,344269230000.0,39833.5323259551,0.749691914800791,8642699.0,5.72,115125.0,6.18,5.306,87.00293,84.67661,89.61562,1492374.0
Austria,2014,AUS2014,38981.0663164511,1.60581182954471,2.17570723682326,340811690000.0,39878.0123364859,0.732040880467417,8546356.0,5.62,74263.0,5.89,5.381,86.71164,84.25162,89.4809,
Austria,2013,AUS2013,38197.754835213,2.00015616900603,1.62388806972808,338572800000.0,39926.8711151164,0.75815296875786,8479823.0,5.34,56494.0,5.4,5.297,86.79893,84.4643,89.45222,
Austria,2012,AUS2012,37799.9264767898,2.48567562177017,2.05423568508493,338486470000.0,40152.6490360429,0.739661765108523,8429991.0,4.87,44891.0,4.98,4.795,86.92669,84.65084,89.51993,
Austria,2011,AUS2011,36956.8462338067,3.28657914875376,1.83341024455663,336198820000.0,40063.5274880021,0.753049860156754,8391643.0,4.56,31665.0,4.63,4.576,86.72378,84.45962,89.32532,
Austria,2010,AUS2010,35379.9290336805,1.81353438995065,0.873054962177932,326651460000.0,39057.2379380453,0.760560226838826,8363404.0,4.82,22786.0,5.06,4.632,86.18742,83.92795,88.79286,1275992.0
Austria,2009,AUS2009,34523.8965337912,0.506308827696486,1.88926417785875,320758820000.0,38444.9721052391,0.772025962897409,8343323.0,5.3,17121.0,5.58,5.085,86.36072,84.20823,88.85028,
Austria,2008,AUS2008,35301.5743803758,3.21595033239883,1.95632228093217,333306400000.0,40053.663427826,0.738292894783719,8321496.0,4.13,25499.0,3.98,4.411,86.45692,84.39124,88.90013,
Austria,2007,AUS2007,34232.8268370501,2.16855528800755,2.22117586707647,328508780000.0,39600.903479205,0.74915987772446,8295487.0,4.86,23729.0,4.55,5.3,86.31165,84.4583,88.53267,
Austria,2006,AUS2006,32390.3831355116,1.44154851119019,1.89216106882701,316703910000.0,38301.8092090345,0.748534358037465,8268641.0,5.24,25420.0,5.04,5.599,86.95215,84.85278,89.47047,
Austria,2005,AUS2005,30879.9599505532,2.29913785639285,2.53779415754438,306130050000.0,37206.6616843884,0.731908788541496,8227829.0,5.63,50282.0,5.5,5.859,87.04693,84.92762,89.60062,1136270.0
Austria,2004,AUS2004,29656.0533903347,2.06120618032866,1.73971884960345,299411070000.0,36638.8051541086,0.836266636322658,8171966.0,5.83,54907.0,5.79,5.885,87.45109,85.22364,90.13943,
Austria,2003,AUS2003,28549.4869556727,1.35555370896445,1.30755257860011,291439840000.0,35885.3171420821,0.951733308746682,8121423.0,4.78,44003.0,5.13,4.342,86.96399,85.72565,88.49034,
Austria,2002,AUS2002,28054.4947220085,1.81035787764132,1.14559566666318,288721610000.0,35724.2200125539,0.926015564079401,8081957.0,4.85,37429.0,5.11,4.529,86.49979,85.37559,87.88878,
Austria,2001,AUS2001,27420.6721888894,2.65000077279529,1.94710539424338,284030690000.0,35317.1278390379,0.898188196463553,8042293.0,4.01,39173.0,3.91,4.133,86.57971,85.67157,87.7365,
Austria,2000,AUS2000,26662.2630332197,2.34486285357277,1.36404091396396,280476580000.0,35008.9582985399,0.914653940677579,8011566.0,4.69,17531.0,4.76,4.595,86.48755,85.70598,87.49078,996547.0
Austria,1999,AUS1999,25505.7953106005,0.568993765885587,0.256349694475674,271317650000.0,33947.278663878,0.833009037628173,7992324.0,4.7,19768.0,4.65,4.762,86.32443,85.87406,86.90581,
Austria,1998,AUS1998,24614.7428495351,0.92246719668082,0.441905227151835,262000060000.0,32845.3040440207,0.649057912346131,7976789.0,5.48,8493.0,5.47,5.57,86.20164,85.66249,86.89738,
Austria,1997,AUS1997,23685.0889697982,1.30597857227694,1.26699553666487,252941160000.0,31744.4601502427,0.430043329061259,7968041.0,5.15,1459.0,5.06,5.268,86.14782,85.71835,86.70648,
Austria,1996,AUS1996,22935.1036692094,1.86097115760431,0.986205502429385,247754180000.0,31128.7411498179,0.414874480003022,7959017.0,5.28,3969.0,5.34,5.207,85.56523,85.43964,85.72881,
Austria,1995,AUS1995,22219.7499886139,2.24336631500904,1.81391819271643,242066740000.0,30455.2432614964,0.420025595990855,7948278.0,4.34,1447.0,3.92,4.887,85.74783,85.61759,85.91856,894893.0
Austria,1994,AUS1994,21289.3262171757,2.95340936761076,2.52494261860797,235776268000.0,29709.2694438263,0.41513263831744,7936118.0,3.54,2844.0,3.21,3.967,85.62667,85.57367,85.69685,
Austria,1993,AUS1993,20356.1154432542,3.63178524943182,2.75708463928996,230245497000.0,29124.2329361861,0.403914380182724,7905633.0,4.25,33610.0,4.07,4.499,85.47227,85.54868,85.36639,
Austria,1992,AUS1992,19869.2990646637,4.02084780038555,3.47909329454419,229038899000.0,29211.5035770362,0.417925319204455,7840709.0,3.59,71035.0,3.46,3.771,85.41738,85.59507,85.16857,
Austria,1991,AUS1991,19015.6586340156,3.3374270347479,3.64187153111726,224342239000.0,28929.1285976811,0.444420639610174,7754891.0,3.42,77195.0,3.33,3.544,85.31326,85.58163,84.92844,
Austria,1990,AUS1990,17915.0017257435,3.26187231878578,2.99968060930622,216878102000.0,28247.2439550134,0.381364545664119,7677850.0,,59606.0,3.02,,,,,793239.0
Austria,1989,AUS1989,16796.3917109726,2.56834829029368,2.96476055578965,207845866000.0,27277.9104114446,0.352745118211161,7619567.0,,47276.0,2.84,,,,,
Austria,1988,AUS1988,15773.2947746284,1.91571684671255,1.52685544235396,200069033000.0,26375.8301729512,0.336707610452295,7585317.0,,14505.0,3.25,,,,,
Austria,1987,AUS1987,15061.6766381687,1.40195271783978,2.43694818761719,193685395000.0,25570.4265553259,0.322414724007848,7574586.0,,1839.0,3.61,,,,,
Austria,1986,AUS1986,14515.6691186048,1.70544456731969,2.95099701537751,191091956000.0,25244.0100747788,0.306007882964945,7569794.0,,6758.0,3.15,,,,,
Austria,1985,AUS1985,13791.1646883636,3.1895168180519,2.96299580426029,186793112000.0,24691.8020326544,0.290243906159338,7564985.0,,5834.0,3.64,,,,,728326.0
Austria,1984,AUS1984,13073.9076741264,5.66318573909355,4.94977340821654,182239532000.0,24101.1866267695,0.290739179934894,7561434.0,,2780.0,3.93,,,,,
Austria,1983,AUS1983,12450.1316466343,3.33916453409529,3.472783369453,182146137000.0,24087.3188123106,0.297428684413014,7561910.0,,-1899.0,3.49,,,,,
Austria,1982,AUS1982,11666.0074939201,5.43603082512853,5.35528941725865,176887127000.0,23354.0873287264,0.309588544956215,7574140.0,,-23114.0,2.77,,,,,
Austria,1981,AUS1981,10862.4872666544,6.80304177599256,6.71666766232339,173399619000.0,22910.0624809248,0.315209965825805,7568710.0,,28738.0,1.84,,,,,
Austria,1980,AUS1980,10219.5476137082,6.32832536226099,5.58062916847484,173650187000.0,23001.752184568,0.298230939408431,7549433.0,,9591.0,1.6,,,,,719958.0
Austria,1979,AUS1979,9514.64303572789,3.70740096353416,4.11437117122129,170694634000.0,22610.2827698798,0.268333654661534,7549425.0,,-2011.0,1.7,,,,,
Austria,1978,AUS1978,8659.23141158681,3.57431857551219,5.99301661592722,162015927000.0,21424.146077155,0.24822571393924,7562305.0,,-8381.0,1.7,,,,,
Austria,1977,AUS1977,8180.24491208877,5.49461568127665,5.19871214776761,162357940000.0,21451.997309878,0.230839596637358,7568430.0,,12630.0,1.4,,,,,
Austria,1976,AUS1976,7402.9126861652,7.31868545106923,5.62491943497632,154508917000.0,20422.7620687262,0.245084028112776,7565525.0,,7566.0,1.6,,,,,
Austria,1975,AUS1975,6690.01015054553,8.44525863917966,6.45777589211261,147744515000.0,19494.1820735798,0.217796120866933,7578903.0,,-24472.0,1.5,,,,,721037.0
Austria,1974,AUS1974,6290.42057692039,9.52178819742239,9.50213951366192,148283876000.0,19513.5063148783,0.230035526262846,7599038.0,,-16505.0,0.8,,,,,
Austria,1973,AUS1973,5536.10893059227,7.53107803827125,8.04554191115825,142660021000.0,18805.412388291,0.178193518030853,7586115.0,,34319.0,0.6,,,,,
Austria,1972,AUS1972,4912.10971181706,6.35514612686782,7.59993159536006,136008608000.0,18028.2322806617,0.164319259315653,7544201.0,,36197.0,0.7,,,,,
Austria,1971,AUS1971,4323.38068406804,4.704258138287,6.20437457520968,128058890000.0,17073.4214147837,0.138646768586412,7500482.0,,31810.0,0.9,,,,,
Austria,1970,AUS1970,3890.04412162924,4.37282441582133,6.45138988966751,121827454000.0,16315.260598311,0.107831375644199,7467086.0,,10360.0,1.6,,,,,676679.0
Austria,1969,AUS1969,3449.05559117625,3.08040419539539,2.73357287683756,114584410008.901,15398.9467903276,,7441055.0,,5671.0,2.0,,,,,
Austria,1968,AUS1968,3169.95356826864,2.76486447339764,2.83803195138832,107817901715.963,14539.7224825088,,7415403.0,,-7099.0,,,,,,
Austria,1967,AUS1967,2965.8762591504,3.97467292898835,3.24776256800847,103202368976.428,13989.7515190363,,7376998.0,,21563.0,,,,,,
Austria,1966,AUS1966,2809.61781879595,2.05482059257983,3.12236608115566,100188646598.812,13683.1116516584,,7322066.0,,19045.0,,,,,,
Austria,1965,AUS1965,2597.16982393762,4.93091637676271,5.32141544871368,94837119385.7531,13043.4007981353,,7270889.0,,10295.0,,,,,,744995.0
Austria,1964,AUS1964,2398.54708289999,3.86856354936625,3.18378821910493,91647621837.6208,12686.8973602153,,7223801.0,,3117.0,,,,,,
Austria,1963,AUS1963,2205.04015838767,2.7087669949983,3.67826612051867,86358709014.3338,12034.6967073595,,7175811.0,,4768.0,,,,,,
Austria,1962,AUS1962,2055.45595371805,4.38179863851184,3.34020321438653,82926969134.2714,11630.9328108182,,7129864.0,,1277.0,,,,,,
Austria,1961,AUS1961,1949.6079541662,3.54223986727562,5.08715371682004,80787179223.7164,11400.4756536122,,7086299.0,,-2418.0,,,,,,
Austria,1960,AUS1960,1767.54658668792,1.94574935198639,,76547968557.5349,10861.6594470119,,7047539.0,,-2274.0,,,,,,806643.0
Belgium,2022,BEL2022,47085.0287151592,9.59751172872498,5.90045194383295,463573600000.0,39725.4162708324,2.32244083183864,11669446.0,5.631,,,5.323,,,,
Belgium,2021,BEL2021,43347.121595949,2.44024851144081,2.8214378773521,448991100000.0,38729.6609181165,2.30652487231143,11592952.0,6.26,52356.0,6.62,5.856,85.9851,82.6621,89.7944,
Belgium,2020,BEL2020,39851.2159703202,0.740791812220385,1.5056548610434,422437000000.0,36610.7546458826,2.44672126006961,11538604.0,5.55,53428.0,5.73,5.353,85.26952,81.96298,89.04475,
Belgium,2019,BEL2019,41663.9336129056,1.43681956996435,1.74744321867122,446374200000.0,38852.3785401315,2.30096746000827,11488980.0,5.36,54395.0,5.73,4.94,85.76637,82.67755,89.27073,
Belgium,2018,BEL2018,40259.7904936828,2.05316499865181,1.54983152485374,436502400000.0,38199.0318764574,2.29129219010729,11427054.0,5.95,55439.0,6.28,5.566,85.97092,83.07671,89.26125,
Belgium,2017,BEL2017,39124.7400695445,2.12597086002609,1.83027279601211,428814000000.0,37697.4104447604,2.27452262450406,11375158.0,7.09,56248.0,7.11,7.058,85.70653,82.59539,89.32018,
Belgium,2016,BEL2016,37955.1039578263,1.97385264653172,1.92085069495049,421979700000.0,37239.7833211048,2.26574343730601,11331422.0,7.83,56781.0,8.06,7.56,85.1643,81.55787,89.36974,
Belgium,2015,BEL2015,36960.6311616367,0.561429152790106,1.33038612835179,416701400000.0,36960.6311616367,2.26348844537198,11274196.0,8.48,57008.0,9.09,7.769,84.82115,81.25374,88.92445,1387940.0
Belgium,2014,BEL2014,35953.3634274498,0.340002833356965,0.982645554501687,408364800000.0,36431.6819871645,2.27142806556159,11209057.0,8.52,57103.0,9.02,7.938,85.38675,82.13905,89.14233,
Belgium,2013,BEL2013,35206.1717974799,1.11309594027537,1.27125815498337,402018800000.0,36025.1042013254,2.24133516221151,11159407.0,8.43,56755.0,8.64,8.175,84.92064,81.21272,89.29446,
Belgium,2012,BEL2012,34768.8002411467,2.83966343445897,1.9611193413831,400181000000.0,36029.8415440015,2.25161494257737,11106932.0,7.54,56227.0,7.65,7.409,85.65429,82.44143,89.5122,
Belgium,2011,BEL2011,34060.4102239265,3.53208210722744,1.8072994675872,397244500000.0,35987.9506415139,2.24113675269774,11038264.0,7.14,55511.0,7.11,7.178,85.6985,82.52547,89.52599,
Belgium,2010,BEL2010,33329.1022621454,2.18929920422458,1.89207786027008,390625300000.0,35851.7017808863,2.28358794989027,10895586.0,8.29,54611.0,8.11,8.514,85.63939,82.6983,89.21294,1052844.0
Belgium,2009,BEL2009,32091.2355521372,-0.0531456741253762,0.533179397971551,379748200000.0,35173.2919198855,2.29499342168828,10796493.0,7.91,53385.0,7.74,8.113,85.20097,82.32719,88.72305,
Belgium,2008,BEL2008,32842.5757936084,4.48944420508401,1.90884542543854,387580200000.0,36188.7186830443,2.02561362151017,10709973.0,6.98,51937.0,6.47,7.602,85.77505,82.99324,89.24052,
Belgium,2007,BEL2007,32338.4718183273,1.8230563002681,1.93172111672469,385855700000.0,36313.438173485,1.90941240927213,10625700.0,7.46,50352.0,6.66,8.445,85.17507,82.58121,88.467,
Belgium,2006,BEL2006,30826.0139071468,1.79120770070454,2.26470714433403,372171400000.0,35283.7392792046,1.7804555291479,10547958.0,8.25,48426.0,7.4,9.312,84.92518,82.37591,88.20129,
Belgium,2005,BEL2005,29587.6450107872,2.78143263670025,2.08307421275387,362908700000.0,34633.263149135,1.78481779747509,10478617.0,8.44,46280.0,7.6,9.506,84.77026,82.47762,87.74828,870862.0
Belgium,2004,BEL2004,28482.4678919392,2.09728311239314,1.91499094831144,354674100000.0,34034.1077945717,1.77742921075937,10421137.0,7.36,43994.0,6.65,8.275,85.29861,82.98122,88.33915,
Belgium,2003,BEL2003,27100.6742107103,1.58896399970379,1.85008868250355,342444700000.0,33003.1139731921,1.81655249139261,10376133.0,7.68,41479.0,7.44,7.999,84.84566,83.03416,87.26289,
Belgium,2002,BEL2002,26445.5226737032,1.64521436175359,1.64000779519799,338926700000.0,32801.0986389439,1.75500262016461,10332785.0,6.91,38517.0,6.24,7.801,84.563,83.11811,86.52959,
Belgium,2001,BEL2001,25697.0885338845,2.46925823086078,1.98280272084905,333238700000.0,32395.5118178363,1.66141614657148,10286570.0,6.18,35439.0,5.63,6.923,84.78178,83.19217,86.97776,
Belgium,2000,BEL2000,25009.2817949031,2.54451776190906,2.01461738713986,329614200000.0,32153.5617607609,1.69118708877619,10251250.0,6.59,32262.0,5.31,8.282,83.95568,82.29561,86.23015,853369.0
Belgium,1999,BEL1999,23694.276559566,1.12084823417844,0.598897782801686,317802500000.0,31076.6163600377,1.72970095198795,10226419.0,8.65,28651.0,7.47,10.215,82.72974,81.81424,83.98923,
Belgium,1998,BEL1998,22799.5312754827,0.949250288350641,1.80564350098564,306928800000.0,30082.1875274429,1.6262051495013,10203008.0,9.32,25295.0,7.58,11.698,82.92659,81.27147,85.29858,
Belgium,1997,BEL1997,22011.2078630855,1.62816049512961,0.757624410107738,301023300000.0,29566.4528257595,1.71301110813877,10181245.0,8.95,22141.0,7.09,11.53,82.72054,81.24335,84.87849,
Belgium,1996,BEL1996,21098.233598385,2.07702107350668,0.476619740910181,290020900000.0,28554.8159297216,1.7718518088758,10156637.0,9.48,19272.0,7.41,12.402,82.01006,80.56973,84.15836,
Belgium,1995,BEL1995,20764.8243614289,1.46796699090272,1.22076958003412,286238400000.0,28237.5196696476,1.71398735629275,10136811.0,9.34,16528.0,7.31,12.211,82.05782,81.00721,83.63104,885278.0
Belgium,1994,BEL1994,20078.5753454342,2.37754084476403,2.09430477567449,279571303000.0,27637.6309944153,1.88369939227352,10115603.0,9.65,14118.0,7.7,12.431,82.27845,80.69384,84.66756,
Belgium,1993,BEL1993,19110.7035319142,2.75442643473457,3.99323192277683,270831643000.0,26856.2957417218,2.03841256676887,10084475.0,8.08,12080.0,6.16,10.828,82.08832,80.7982,84.04023,
Belgium,1992,BEL1992,18627.977479299,2.42795567164621,3.42452455952036,273462001000.0,27223.2652786546,1.90628957474287,10045158.0,6.7,9952.0,4.79,9.507,82.14121,81.1994,83.60303,
Belgium,1991,BEL1991,17811.7657418882,3.21531069260804,2.87662448038799,269339345000.0,26921.8573547906,1.88710007274987,10004486.0,6.98,8150.0,4.55,10.65,82.73862,81.55221,84.65926,
Belgium,1990,BEL1990,17065.3508811093,3.44831217961809,2.81240371323102,264491028000.0,26535.6647921184,1.74504806529481,9967379.0,,6752.0,4.55,,,,,891537.0
